ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Income;Family_Size;Var_1;Segmentation
463617;Male;No;29;No;Marketing;1;Low;104708;2;Cat_6;B
461574;Female;Yes;50;Yes;Artist;1;Average;93797;3;Cat_6;A
467638;Male;Yes;71;Yes;Artist;1;Average;80872;2;Cat_6;A
460762;Female;No;18;No;Healthcare;0;Low;489580;5;Cat_4;B
467568;Male;No;42;Yes;Artist;8;Low;59964;;Cat_6;A
462623;Male;No;35;No;Healthcare;;Low;379728;1;Cat_4;B
459762;Female;Yes;45;Yes;Artist;8;Average;57188;2;;B
460408;Female;No;41;Yes;Artist;2;Low;100412;1;Cat_6;A
461089;Male;No;20;No;Marketing;0;Low;114255;3;Cat_3;B
466866;Male;Yes;27;No;Entertainment;14;Average;65483;2;Cat_6;A
467781;Male;Yes;27;Yes;Healthcare;1;High;407575;2;Cat_6;B
467867;Female;No;18;No;Healthcare;0;Low;440657;4;Cat_4;B
459309;Female;Yes;41;Yes;Artist;9;High;61139;2;Cat_2;B
465040;Male;Yes;67;No;Lawyer;1;Average;150538;2;Cat_6;A
462387;Female;Yes;28;Yes;Artist;0;Low;99563;2;Cat_7;A
459621;Female;No;29;No;Healthcare;8;Low;320926;;;B
463646;Male;Yes;45;No;Artist;1;Average;91560;4;Cat_6;B
462810;Male;Yes;36;No;Executive;8;High;101521;4;Cat_6;A
460065;Female;Yes;79;Yes;Artist;;Average;107406;2;Cat_6;A
463999;Female;No;33;No;Engineer;1;Low;114412;3;Cat_6;A
461785;Female;Yes;87;Yes;Artist;1;Average;64074;2;Cat_6;A
461238;Female;Yes;52;Yes;Artist;3;Low;87567;1;Cat_6;A
464200;Female;No;32;No;Healthcare;1;Low;310761;3;Cat_6;B
465819;Female;No;42;Yes;Engineer;1;Low;99470;7;Cat_4;A
462018;Male;No;22;No;Healthcare;8;Low;407543;5;Cat_2;B
459275;Female;No;18;No;Doctor;2;Low;389579;4;Cat_6;B
461498;Female;No;26;No;Doctor;1;Low;343126;4;Cat_2;B
461894;Female;Yes;66;Yes;Artist;0;Average;71076;2;Cat_6;A
461176;Female;Yes;66;No;Engineer;6;Average;101066;4;Cat_5;B
460759;Male;Yes;69;No;Lawyer;1;Low;95019;2;Cat_1;B
460570;Male;No;25;Yes;Marketing;;Low;121850;5;Cat_3;A
463928;Male;Yes;55;Yes;Artist;1;Low;99766;2;Cat_6;A
465753;Female;Yes;49;Yes;Artist;6;Low;44290;2;Cat_6;A
467354;Male;Yes;61;Yes;Doctor;3;Low;445360;2;Cat_6;A
467326;Female;No;47;Yes;Artist;0;Low;84754;1;Cat_1;A
461331;Male;Yes;59;Yes;Executive;0;High;108699;5;Cat_6;A
462744;Male;Yes;38;Yes;Artist;3;Average;65944;4;Cat_6;B
461436;Male;Yes;55;Yes;Artist;8;Average;60723;2;Cat_2;A
463057;Female;No;25;No;Homemaker;1;Low;49358;1;Cat_2;B
467609;Male;No;36;No;Artist;2;Low;87133;4;Cat_6;A
466451;Male;Yes;41;Yes;Entertainment;0;Low;95432;1;Cat_6;A
463680;Female;No;39;No;Engineer;1;Low;107753;3;Cat_3;A
463589;Female;No;20;No;Healthcare;1;Low;342154;3;Cat_6;B
460459;Female;No;33;No;Engineer;0;Low;111962;5;Cat_3;B
459128;Female;Yes;78;No;Lawyer;0;High;121097;3;Cat_6;B
464957;Female;Yes;87;No;Lawyer;0;Low;91509;1;Cat_4;A
464835;Male;No;19;No;Healthcare;1;Low;483604;6;Cat_4;B
466428;Female;No;23;No;;0;Low;;2;Cat_6;B
466210;Female;Yes;60;Yes;Artist;1;High;60678;4;Cat_6;A
462351;Male;Yes;77;No;Lawyer;1;High;176234;2;Cat_6;A
460015;Female;Yes;43;No;Entertainment;5;Low;99498;1;Cat_3;B
463355;Female;Yes;51;Yes;Artist;6;Average;79011;3;Cat_6;A
465354;Male;No;18;No;Doctor;0;Low;340456;5;Cat_2;A
464373;Female;No;46;Yes;Artist;0;Low;50336;2;Cat_6;B
459611;Female;No;20;No;Healthcare;1;Low;498894;5;Cat_6;B
466487;Female;No;27;Yes;Healthcare;0;Low;376957;5;Cat_4;A
462166;Male;Yes;26;Yes;Artist;0;Low;55236;2;Cat_1;A
461056;Female;Yes;57;Yes;Artist;0;High;56544;3;Cat_3;A
461488;Male;Yes;53;Yes;Artist;6;Average;43869;2;Cat_6;A
465745;Male;Yes;38;Yes;Artist;2;Low;106894;2;Cat_6;A
464415;Male;Yes;41;No;Doctor;1;Low;387319;3;Cat_6;A
462727;Female;Yes;81;No;Lawyer;0;High;146321;2;Cat_6;A
463268;Female;Yes;38;No;Engineer;0;Low;96354;3;Cat_4;A
462085;Female;No;30;Yes;Healthcare;0;Low;395248;1;Cat_6;B
465226;Male;Yes;37;No;Entertainment;2;Low;77282;3;Cat_6;A
461465;Male;Yes;28;Yes;Artist;9;Average;99515;2;Cat_6;A
461409;Male;Yes;43;No;Artist;1;High;62468;3;Cat_6;B
467791;Male;No;21;No;Doctor;0;Low;343040;5;Cat_7;B
463761;Male;Yes;33;Yes;Artist;1;Average;47910;3;Cat_6;A
466098;Male;Yes;78;Yes;Lawyer;1;High;99505;2;Cat_6;A
460471;Female;No;18;No;;0;Low;;6;Cat_4;B
465783;Male;No;23;No;Healthcare;1;Low;316128;5;Cat_3;B
467796;Female;No;27;No;Healthcare;9;Low;346624;2;Cat_6;A
464859;Female;Yes;45;Yes;Artist;1;Average;95803;3;Cat_6;B
467386;Male;No;31;No;Doctor;0;Low;451589;1;Cat_6;B
461984;Male;Yes;42;Yes;Artist;2;Average;67615;2;Cat_6;A
467205;Female;No;37;Yes;Healthcare;1;Low;374348;3;Cat_6;A
464525;Male;No;33;Yes;Entertainment;9;Low;43542;2;Cat_6;B
467103;Male;No;32;Yes;Healthcare;1;Low;427543;3;Cat_6;A
461067;Male;No;21;No;Healthcare;1;Low;485772;3;Cat_3;B
462569;Female;No;32;No;Doctor;7;Low;499516;4;Cat_3;B
462069;Male;Yes;36;Yes;Artist;0;Average;62175;2;Cat_6;B
465614;Male;Yes;43;Yes;Artist;9;Low;83940;2;Cat_6;A
464822;Male;Yes;37;No;Entertainment;;Average;88648;3;Cat_4;A
460252;Male;Yes;41;Yes;Artist;0;Low;98732;2;Cat_6;A
466603;Male;Yes;41;Yes;Engineer;1;Average;107439;2;Cat_6;A
462884;Female;Yes;55;No;Artist;1;Low;73339;2;Cat_3;B
462418;Male;Yes;61;No;Engineer;9;Average;119590;4;Cat_6;A
465699;Female;No;38;No;Artist;13;Low;107864;2;Cat_4;B
466488;Male;Yes;62;Yes;Entertainment;0;Average;54508;6;Cat_6;A
462783;Female;No;33;No;Marketing;0;Low;113477;4;Cat_3;B
467063;Male;Yes;53;Yes;Entertainment;1;Average;104146;2;Cat_6;B
461919;Male;No;38;Yes;Doctor;0;Low;465350;3;Cat_6;A
461844;Male;Yes;51;No;Artist;2;Average;57774;4;Cat_7;A
460600;Female;No;41;Yes;Artist;2;Low;55599;;Cat_3;A
462636;Female;Yes;36;No;Marketing;;Low;102962;4;Cat_4;B
464981;Male;Yes;45;Yes;Artist;0;Average;96196;4;Cat_6;A
466034;Female;Yes;71;No;Engineer;2;Low;111385;1;Cat_6;B
461078;Female;No;26;No;Homemaker;0;Low;32600;6;Cat_3;A
465664;Female;Yes;84;Yes;Lawyer;1;Low;116770;1;Cat_6;A
467037;Male;Yes;56;No;Lawyer;0;High;158858;2;Cat_6;A
465474;Male;No;27;No;Marketing;8;Low;100462;4;Cat_4;B
459158;Male;No;36;No;Engineer;3;Low;96832;3;Cat_6;B
461545;Female;Yes;70;Yes;Artist;1;Low;56135;3;Cat_7;B
463819;Male;Yes;25;;Artist;8;Low;67125;;Cat_6;A
464397;Female;Yes;40;Yes;Engineer;0;Average;100118;2;Cat_6;A
464003;Male;No;22;No;Healthcare;0;Low;440078;4;Cat_2;B
466221;Male;Yes;48;Yes;Artist;4;Low;80720;1;Cat_6;B
465172;Female;Yes;41;Yes;Artist;9;Average;70817;2;Cat_6;A
460621;Male;Yes;77;Yes;Lawyer;0;Low;94472;2;Cat_3;A
467702;Male;Yes;72;Yes;Artist;6;Low;45521;1;Cat_6;B
461036;Female;No;21;No;Healthcare;1;Low;431842;3;Cat_3;B
460376;Female;No;29;Yes;Healthcare;3;Low;446122;4;Cat_2;A
467348;Female;Yes;33;Yes;Homemaker;;Average;37528;3;Cat_6;B
462595;Female;No;29;Yes;Artist;7;Low;81416;7;Cat_4;B
461195;Male;No;18;No;Healthcare;0;Low;300173;2;Cat_4;B
466353;Female;Yes;38;Yes;Engineer;0;Average;101393;2;Cat_6;B
466464;Female;Yes;48;Yes;Homemaker;3;Average;36812;2;Cat_3;B
466287;Female;Yes;48;Yes;Doctor;1;Average;311639;2;Cat_2;A
462035;Female;No;37;Yes;Artist;3;Low;83693;1;Cat_6;A
463082;Male;No;32;Yes;Healthcare;9;Low;305486;5;Cat_6;B
463600;Male;No;33;No;Healthcare;3;Low;318287;5;Cat_2;B
463679;Male;No;31;No;Healthcare;;Low;369923;8;Cat_4;B
465812;Male;Yes;47;No;Artist;0;Average;71247;5;Cat_4;A
465048;Male;Yes;63;Yes;Artist;1;Average;51145;3;Cat_4;A
460025;Female;No;26;Yes;Healthcare;5;Low;450458;2;Cat_6;B
466764;Male;Yes;65;Yes;Lawyer;11;High;92766;2;Cat_6;A
462125;Male;Yes;22;No;Healthcare;1;Average;444287;4;Cat_7;B
459551;Female;Yes;42;No;Engineer;4;Low;96487;1;Cat_6;B
467152;Male;Yes;43;No;Artist;8;Low;65075;1;Cat_6;A
461174;Female;No;23;No;Marketing;;Low;138530;4;Cat_3;B
466420;Male;No;27;Yes;Artist;5;Low;107759;4;Cat_3;B
460051;Male;No;42;Yes;Artist;7;Low;64037;1;Cat_6;A
463144;Male;Yes;45;Yes;Executive;1;High;196804;3;Cat_6;A
465438;Male;No;33;Yes;Doctor;9;Low;475128;6;Cat_4;B
460438;Male;Yes;58;No;Executive;0;High;197358;4;Cat_3;B
459032;Male;No;21;No;Doctor;0;Low;348269;3;Cat_6;A
461199;Female;No;85;Yes;Homemaker;4;Low;44661;1;Cat_6;B
462061;Male;No;41;No;Doctor;1;Low;427267;3;Cat_6;B
467623;Male;Yes;76;Yes;;1;High;;2;Cat_6;A
466119;Female;Yes;57;No;Engineer;0;Low;92865;1;Cat_3;B
460952;Male;Yes;38;No;Doctor;0;Average;495377;5;Cat_6;A
459024;Male;Yes;50;Yes;Artist;0;Average;87076;5;Cat_6;A
461632;Male;No;25;Yes;Artist;;Low;91988;1;Cat_6;B
464010;Male;No;33;No;Healthcare;1;Low;382501;4;Cat_6;A
464405;Male;No;62;Yes;Entertainment;;Low;45857;1;Cat_6;B
459189;Male;No;26;No;Healthcare;1;Low;443765;6;Cat_6;A
466972;Male;Yes;25;Yes;Artist;12;Low;101450;2;Cat_6;A
467072;Male;Yes;63;No;Executive;1;High;193704;3;Cat_6;A
462448;Male;No;19;No;Healthcare;;Low;336795;3;Cat_6;B
467078;Female;Yes;26;No;Healthcare;;High;493658;2;Cat_7;A
460437;Female;No;26;Yes;Artist;9;Low;45389;1;Cat_6;A
463830;Female;No;30;Yes;Engineer;3;Low;91931;3;Cat_6;B
463475;Female;Yes;36;Yes;Doctor;0;Low;312908;1;Cat_6;B
462237;Female;No;22;No;Healthcare;1;Low;425907;9;Cat_4;B
466804;Female;;40;Yes;Homemaker;4;Low;24656;1;Cat_3;A
460184;Male;No;27;No;Doctor;9;Low;377947;4;Cat_6;B
461287;Male;Yes;42;Yes;Executive;1;High;194676;5;Cat_6;B
462039;Male;No;21;No;Healthcare;1;Low;407180;2;Cat_2;B
467482;Male;Yes;38;Yes;Executive;0;High;125721;3;Cat_6;A
459081;Male;Yes;63;Yes;Artist;0;Average;97033;4;Cat_6;A
463048;Female;Yes;47;Yes;Homemaker;;High;36423;5;Cat_6;A
460711;Female;No;25;Yes;Engineer;8;Low;112982;3;Cat_6;B
462984;Female;Yes;69;Yes;Artist;1;High;101970;2;Cat_6;B
459447;Male;Yes;53;Yes;Artist;9;Low;63286;1;Cat_6;B
466008;Male;Yes;36;Yes;Artist;1;Low;57558;2;Cat_6;A
467567;Male;No;27;Yes;Healthcare;1;Low;489510;5;Cat_6;B
461001;Female;No;59;Yes;Artist;0;Low;53241;;Cat_3;B
462836;Male;No;19;No;Healthcare;1;Low;332410;3;Cat_6;B
462176;Male;Yes;29;No;Executive;0;Average;125177;2;;B
459580;Female;No;51;Yes;Lawyer;6;Low;181718;1;Cat_6;B
460160;Male;No;43;Yes;Entertainment;5;Low;79809;1;Cat_3;B
460808;Male;No;42;Yes;Artist;1;Low;77125;1;Cat_6;B
459640;Female;Yes;72;Yes;Doctor;;High;304557;2;Cat_6;A
467199;Male;No;37;Yes;Artist;7;Low;80184;2;Cat_6;A
466939;Male;Yes;66;No;Lawyer;0;High;186382;2;Cat_6;B
461796;Male;Yes;39;Yes;Artist;1;Average;99907;2;Cat_1;A
464686;Female;No;21;No;Entertainment;5;Low;57764;5;Cat_4;B
460843;Male;No;21;No;Healthcare;1;Low;329632;4;Cat_6;B
460370;Female;Yes;28;Yes;Executive;8;High;156220;2;Cat_6;A
465059;Male;Yes;56;Yes;Artist;0;Average;105168;4;Cat_6;A
465531;Female;No;40;Yes;Homemaker;9;Low;46671;;Cat_6;B
465925;Male;No;26;Yes;Healthcare;1;Low;300143;1;Cat_6;B
464828;Male;No;18;No;Healthcare;8;Low;356385;6;Cat_4;B
462230;Male;No;23;No;Healthcare;1;Low;344046;8;Cat_4;B
466154;Female;Yes;45;Yes;Artist;1;Average;70282;5;Cat_3;B
462197;Female;Yes;65;No;Engineer;1;Average;96292;3;Cat_4;A
461692;Female;Yes;87;No;Artist;0;Low;53080;1;Cat_6;A
462019;Female;Yes;56;Yes;Artist;5;Average;75169;4;Cat_6;A
460763;Male;No;47;Yes;Artist;1;Low;44804;2;Cat_6;B
465740;Female;No;68;Yes;Doctor;1;Low;411066;1;Cat_6;A
460865;Male;No;18;No;Healthcare;1;Low;419969;3;Cat_4;B
459991;Male;Yes;40;Yes;Artist;6;Low;84986;1;Cat_6;A
463564;Female;Yes;41;Yes;Doctor;0;Low;398420;1;Cat_6;B
463749;Male;No;23;No;Healthcare;1;Low;338652;4;Cat_6;B
464037;Male;No;35;Yes;Artist;9;Low;65198;1;Cat_6;B
459180;Male;Yes;66;Yes;Executive;1;High;170401;2;Cat_6;A
460901;Male;No;22;No;Doctor;8;Low;383040;3;Cat_6;B
465312;Male;No;23;No;Healthcare;0;Low;461878;4;Cat_6;B
466585;Male;No;18;No;Marketing;1;Low;95564;4;Cat_1;B
460444;Male;Yes;60;No;Artist;0;Low;47174;1;Cat_6;B
462209;Female;Yes;40;No;Artist;0;Low;64639;1;Cat_4;B
462649;Female;Yes;30;No;Engineer;;Average;92054;8;Cat_4;B
464132;Male;No;28;No;Entertainment;1;Low;84131;2;Cat_6;B
467601;Male;Yes;42;No;Artist;6;Low;59446;2;Cat_6;B
464458;Male;No;46;Yes;Artist;1;Low;93601;2;Cat_6;B
466346;Female;No;23;No;Healthcare;9;Low;351671;4;Cat_4;B
465471;Male;Yes;43;Yes;Artist;0;Low;61492;1;Cat_6;B
460179;Female;No;20;No;Entertainment;0;Low;50908;6;Cat_2;B
461833;Female;No;27;Yes;Healthcare;5;Low;350702;;Cat_6;A
459801;Female;No;27;Yes;Engineer;4;Low;95149;2;Cat_6;B
461719;Male;Yes;82;Yes;Lawyer;0;Low;178448;1;Cat_6;B
460831;Male;No;21;No;Healthcare;0;Low;396598;4;Cat_6;B
463833;Female;No;25;No;Doctor;;Low;401337;4;Cat_4;A
464974;Male;Yes;60;No;Artist;0;Average;62479;2;Cat_4;B
465344;Female;Yes;71;Yes;Lawyer;0;High;187686;2;Cat_6;A
460398;Female;No;39;Yes;Entertainment;7;Low;64120;1;Cat_6;A
463681;Male;Yes;83;Yes;Lawyer;;Low;131194;1;Cat_6;B
459725;Female;Yes;35;Yes;Artist;1;Low;109955;2;Cat_6;B
466580;Male;No;19;No;Healthcare;1;Low;478351;4;Cat_7;B
464207;Male;No;53;Yes;Artist;0;Low;64521;1;Cat_6;A
461281;Male;No;23;No;Healthcare;4;Low;461385;9;Cat_2;B
465781;Male;No;20;No;Healthcare;8;Low;300802;;Cat_3;B
461285;Male;No;20;No;Healthcare;;Low;420939;3;Cat_6;B
463360;Female;Yes;50;Yes;Artist;4;Low;80009;1;Cat_6;B
461622;Male;Yes;35;Yes;Executive;4;High;156415;4;Cat_6;A
462911;Male;Yes;32;Yes;Doctor;11;Average;477113;2;Cat_6;A
463963;Female;Yes;33;No;Engineer;5;High;108359;3;Cat_6;B
467297;Female;Yes;53;Yes;Artist;1;Average;60454;3;Cat_6;A
461744;Male;Yes;47;Yes;Artist;0;Average;65930;4;Cat_6;B
464696;Female;No;37;Yes;Engineer;0;Low;117141;1;Cat_4;A
460929;Male;Yes;50;Yes;Artist;0;Average;108018;4;Cat_6;A
462840;Female;No;23;No;Healthcare;9;Low;333194;3;Cat_6;B
460251;Female;No;30;Yes;Entertainment;9;Low;74195;1;Cat_6;B
465476;Female;No;28;No;Healthcare;3;Low;436147;2;Cat_6;A
461534;Male;Yes;39;Yes;Artist;1;Low;95280;1;Cat_6;B
465097;Male;Yes;81;No;Lawyer;1;High;94306;2;Cat_6;A
464391;Female;Yes;65;No;Engineer;0;Average;117641;2;Cat_6;B
461619;Male;Yes;53;Yes;Executive;;High;134008;3;Cat_6;A
466519;Male;Yes;37;;Entertainment;0;Low;53167;;Cat_3;B
460833;Male;Yes;30;Yes;Healthcare;0;Low;338280;2;Cat_6;A
464425;Male;No;40;Yes;Artist;8;Low;107647;1;Cat_6;B
462231;Male;No;28;Yes;Artist;4;Low;49206;6;Cat_4;B
464688;Male;Yes;28;Yes;Doctor;0;Low;317103;9;Cat_4;B
466141;Female;Yes;60;Yes;Homemaker;1;Low;37247;4;Cat_6;A
464435;Male;Yes;48;Yes;Entertainment;1;Low;65408;3;Cat_6;A
467824;Male;Yes;70;Yes;Lawyer;3;Low;174156;1;Cat_6;B
459670;Female;Yes;39;Yes;Entertainment;7;Average;103481;2;Cat_6;B
462515;Male;Yes;42;No;Doctor;5;Average;486672;5;Cat_6;B
461604;Male;Yes;38;No;Entertainment;1;Average;61869;2;Cat_6;B
462472;Male;No;35;Yes;Artist;0;Low;43458;1;Cat_6;A
465149;Male;Yes;43;Yes;Entertainment;1;Average;53103;3;Cat_6;B
459673;Female;Yes;83;Yes;Lawyer;1;Low;110872;1;Cat_6;B
465507;Male;Yes;43;Yes;Artist;8;Low;43323;1;Cat_6;B
467393;Female;Yes;46;Yes;Artist;0;Average;69654;4;Cat_6;A
460713;Male;Yes;50;Yes;Doctor;0;Average;358951;3;Cat_6;B
465366;Female;No;38;Yes;Artist;8;Low;56397;1;Cat_6;B
465073;Male;Yes;69;No;Executive;1;High;186205;2;Cat_6;A
464626;Female;Yes;38;Yes;Artist;1;Average;106879;2;Cat_6;A
465450;Female;No;26;Yes;Healthcare;0;Low;411775;3;Cat_6;B
461157;Male;No;37;No;Healthcare;0;Low;461891;5;Cat_3;A
465032;Male;Yes;72;Yes;Executive;0;High;113458;2;Cat_6;A
460965;Male;Yes;52;Yes;Artist;1;Average;77678;4;Cat_6;B
466166;Male;Yes;85;Yes;Lawyer;1;High;128633;2;Cat_4;A
460131;Female;No;29;Yes;Healthcare;6;Low;379611;3;Cat_6;B
465577;Male;No;26;No;Healthcare;0;Low;372698;4;Cat_3;A
463334;Female;No;33;Yes;Doctor;0;Low;320207;6;Cat_4;A
462100;Female;No;40;Yes;Healthcare;0;Low;462705;1;Cat_2;B
459125;Female;No;32;Yes;Artist;;Low;105463;7;Cat_6;A
467734;Male;Yes;79;Yes;Lawyer;2;High;186132;2;Cat_6;B
462865;Female;No;25;Yes;Healthcare;;Low;304691;1;Cat_6;B
465932;Male;No;35;No;Artist;1;Low;78392;1;Cat_7;A
460377;Female;Yes;68;Yes;Lawyer;0;Low;105433;1;Cat_6;A
463138;Female;No;28;No;Homemaker;;Low;23199;;Cat_3;B
461202;Male;No;33;Yes;Healthcare;;Low;310119;4;Cat_6;A
466288;Male;Yes;36;Yes;Artist;7;Average;46950;5;Cat_2;B
459161;Male;Yes;51;Yes;Executive;3;High;146885;5;Cat_6;A
466780;Female;No;36;Yes;Artist;11;Low;93413;;Cat_6;A
466959;Male;Yes;25;Yes;Artist;8;Low;81255;4;Cat_6;B
463786;Female;Yes;37;Yes;Artist;;Average;78601;2;Cat_6;A
459093;Female;Yes;39;Yes;Doctor;8;Average;444358;2;;A
463747;Female;Yes;35;Yes;Artist;0;Average;49950;2;Cat_6;A
460259;Male;No;21;No;Healthcare;1;Low;359707;4;Cat_2;B
464494;Female;Yes;55;Yes;Artist;1;Average;70319;4;Cat_3;A
466563;Female;No;20;No;Marketing;;Low;106794;4;Cat_6;B
466722;Male;Yes;35;No;Executive;1;High;145306;3;Cat_6;A
460561;Female;No;39;No;Engineer;6;Low;95179;1;Cat_3;A
461522;Male;Yes;83;No;Executive;1;High;173647;2;Cat_6;B
459039;Male;Yes;45;Yes;Artist;1;Average;86505;2;Cat_6;A
459452;Male;Yes;40;Yes;Artist;9;Low;70437;2;Cat_6;A
461713;Female;No;27;Yes;Artist;1;Low;47014;5;Cat_6;A
461567;Male;Yes;51;No;Entertainment;7;Average;97885;3;Cat_6;A
461495;Male;Yes;35;Yes;Artist;1;Average;73065;3;Cat_6;B
461602;Female;No;26;Yes;Artist;0;Low;53490;;Cat_6;A
461781;Male;Yes;57;Yes;Artist;0;Low;50131;2;Cat_6;A
462126;Male;Yes;20;No;Healthcare;1;Average;309112;4;Cat_7;B
461247;Female;No;49;Yes;Artist;4;Low;69445;1;Cat_6;A
461620;Male;No;52;Yes;Entertainment;1;Low;78488;2;Cat_6;B
463286;Male;Yes;35;Yes;Artist;1;Average;56284;3;Cat_6;A
466553;Male;Yes;39;Yes;Healthcare;1;Low;317736;3;Cat_6;B
466239;Male;Yes;69;Yes;Executive;0;Low;191969;2;Cat_4;B
462393;Female;No;26;Yes;Entertainment;6;Low;82721;2;Cat_6;B
465502;Male;Yes;36;Yes;Artist;8;Low;77663;4;Cat_4;B
459337;Female;Yes;25;Yes;Engineer;6;Average;92691;2;Cat_6;A
466934;Female;Yes;60;Yes;Artist;0;Low;105434;1;Cat_6;B
467965;Female;No;37;Yes;Healthcare;1;Low;304317;2;Cat_6;A
465840;Female;No;42;No;Artist;0;Low;51560;1;Cat_5;B
465689;Male;No;22;No;Healthcare;9;Low;326752;4;Cat_3;B
462982;Male;Yes;41;No;Doctor;2;Average;300650;4;Cat_6;A
464262;Male;Yes;75;No;Executive;0;Low;174482;1;Cat_6;B
463095;Female;Yes;37;Yes;Homemaker;;High;37948;2;Cat_6;A
461687;Female;Yes;77;Yes;Artist;0;High;58868;2;Cat_6;B
467124;Male;Yes;57;No;;1;Average;;2;Cat_4;B
464499;Male;Yes;43;Yes;Executive;1;High;187148;4;Cat_6;B
467778;Female;No;31;Yes;Healthcare;8;Low;466229;4;Cat_6;A
466280;Male;No;33;No;Doctor;1;Low;317825;2;Cat_3;B
463523;Male;Yes;60;Yes;Executive;1;High;113067;4;Cat_6;B
462937;Female;Yes;61;Yes;Artist;1;Low;73180;2;Cat_6;A
460649;Female;No;29;No;Homemaker;8;Low;20412;1;Cat_4;B
460911;Male;No;25;Yes;Healthcare;1;Low;433517;4;Cat_6;B
462269;Male;Yes;83;Yes;Artist;2;High;49247;2;Cat_6;A
459279;Female;No;38;Yes;Artist;7;Low;70485;1;Cat_6;A
461566;Male;No;28;Yes;Artist;0;Low;83548;4;Cat_7;A
462324;Male;Yes;65;Yes;Entertainment;0;High;89805;2;Cat_6;A
463253;Female;Yes;61;Yes;Doctor;0;Average;344742;4;Cat_7;B
465528;Female;Yes;46;Yes;;0;Low;;2;Cat_6;A
464667;Female;Yes;51;No;Engineer;4;Low;116455;2;Cat_4;B
462606;Male;Yes;36;No;Executive;2;High;179069;3;Cat_4;B
466961;Female;Yes;55;Yes;Artist;2;Average;90513;2;Cat_6;A
463431;Male;Yes;43;Yes;Artist;;Average;45976;4;Cat_4;B
459585;Female;Yes;46;Yes;Artist;0;Average;71625;4;Cat_6;A
459304;Female;Yes;43;Yes;Artist;8;Average;78342;2;Cat_6;B
462523;Male;Yes;57;No;Doctor;4;Low;414638;3;Cat_4;B
464805;Male;Yes;35;No;Doctor;0;Low;328741;1;Cat_4;A
465036;Male;Yes;65;Yes;Artist;0;Average;79735;2;Cat_6;A
467953;Female;Yes;37;Yes;Artist;0;Low;104019;3;Cat_6;A
464381;Male;Yes;35;Yes;Artist;4;Average;107734;2;Cat_6;A
466115;Male;Yes;37;No;Executive;1;Low;114385;2;Cat_6;A
467606;Male;Yes;38;Yes;Executive;0;Average;169703;3;Cat_6;B
466340;Male;No;19;No;Healthcare;1;Low;480296;3;Cat_4;B
461453;Male;Yes;41;Yes;Artist;8;Low;65560;;Cat_6;B
460628;Male;Yes;27;Yes;Entertainment;;Low;42245;;Cat_3;B
459916;Male;No;36;Yes;Artist;0;Low;59710;1;Cat_3;B
462341;Male;Yes;61;Yes;Artist;2;Average;71355;2;Cat_6;A
467613;Male;Yes;53;No;Artist;1;Average;106820;6;Cat_6;A
462706;Male;Yes;45;Yes;Artist;0;Low;105851;1;Cat_6;A
466095;Female;;27;Yes;Healthcare;1;Low;483592;6;Cat_6;A
466393;Female;Yes;42;No;Entertainment;1;Low;85893;6;Cat_3;B
466735;Male;No;18;No;Healthcare;0;Low;377803;;Cat_6;B
461296;Female;Yes;83;Yes;Lawyer;0;High;166245;2;Cat_6;A
463987;Female;No;36;Yes;Artist;0;Low;102942;1;Cat_6;B
462094;Female;No;37;Yes;Healthcare;;Low;366282;1;Cat_6;B
463073;Male;Yes;42;Yes;Artist;1;Average;48570;3;Cat_6;A
466539;Female;Yes;80;No;Lawyer;1;High;144158;2;Cat_6;A
463311;Female;No;18;No;Healthcare;0;Low;374396;5;Cat_3;B
462355;Male;Yes;61;No;Entertainment;1;Low;75523;;Cat_6;A
461960;Male;Yes;57;Yes;Entertainment;0;Low;77929;2;Cat_6;A
461848;Male;No;36;No;Marketing;0;Low;114522;2;Cat_6;B
461963;Female;No;43;Yes;Artist;8;Low;64228;1;Cat_6;A
459268;Female;No;33;No;Homemaker;7;Low;30390;;Cat_6;B
465477;Male;No;31;No;Healthcare;1;Low;474632;3;Cat_2;B
460619;Male;No;52;Yes;Entertainment;;Low;63397;;Cat_3;A
466472;Male;No;38;Yes;Doctor;4;Low;319550;1;Cat_2;B
467727;Male;Yes;45;Yes;Artist;7;High;88543;4;Cat_3;A
459341;Male;Yes;72;Yes;Lawyer;0;High;125008;2;Cat_6;A
466486;Female;Yes;43;Yes;Doctor;9;Low;433442;2;Cat_4;A
460284;Female;No;29;Yes;Entertainment;8;Low;88078;2;Cat_6;A
463704;Male;No;45;Yes;Artist;1;Low;90838;2;Cat_6;A
460690;Female;;51;No;Homemaker;8;Low;28384;;Cat_3;A
467061;Female;No;29;Yes;Homemaker;13;Low;31312;1;Cat_6;A
464545;Male;No;43;Yes;Artist;7;Low;77895;3;Cat_6;A
464239;Female;Yes;42;No;Artist;0;Average;56715;3;Cat_6;A
464996;Male;Yes;47;No;Entertainment;9;Average;103516;6;Cat_6;A
461339;Male;No;26;Yes;Healthcare;1;Low;454705;3;Cat_6;B
461581;Female;Yes;60;Yes;Lawyer;1;High;179179;3;Cat_6;A
460623;Male;Yes;41;Yes;Executive;5;Low;124074;2;Cat_1;A
467493;Male;Yes;47;Yes;Executive;1;High;106453;4;;B
467407;Male;No;27;Yes;Artist;7;Low;79133;3;Cat_6;B
